Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
6/2/2020,AQS,420450109,27,4.6,ug/m3 LC,26,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/3/2020,AQS,420450109,27,7.2,ug/m3 LC,40,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/4/2020,AQS,420450109,27,7.8,ug/m3 LC,43,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/5/2020,AQS,420450109,27,7.9,ug/m3 LC,44,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/6/2020,AQS,420450109,27,7.5,ug/m3 LC,42,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/7/2020,AQS,420450109,27,4,ug/m3 LC,22,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/8/2020,AQS,420450109,27,3.9,ug/m3 LC,22,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/9/2020,AQS,420450109,27,6.7,ug/m3 LC,37,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/10/2020,AQS,420450109,27,9.7,ug/m3 LC,52,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/11/2020,AQS,420450109,27,6.1,ug/m3 LC,34,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/12/2020,AQS,420450109,27,5,ug/m3 LC,28,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/13/2020,AQS,420450109,27,3.2,ug/m3 LC,18,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/14/2020,AQS,420450109,27,2.9,ug/m3 LC,16,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/15/2020,AQS,420450109,27,4.3,ug/m3 LC,24,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/16/2020,AQS,420450109,27,4.8,ug/m3 LC,27,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/17/2020,AQS,420450109,27,4.6,ug/m3 LC,26,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/18/2020,AQS,420450109,27,4,ug/m3 LC,22,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/19/2020,AQS,420450109,27,5.3,ug/m3 LC,29,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/20/2020,AQS,420450109,27,6.4,ug/m3 LC,36,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/21/2020,AQS,420450109,27,4.8,ug/m3 LC,27,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/22/2020,AQS,420450109,27,5.2,ug/m3 LC,29,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/23/2020,AQS,420450109,27,7.9,ug/m3 LC,44,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/24/2020,AQS,420450109,27,4.7,ug/m3 LC,26,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/25/2020,AQS,420450109,27,6.6,ug/m3 LC,37,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/26/2020,AQS,420450109,27,6.5,ug/m3 LC,36,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/27/2020,AQS,420450109,27,8.2,ug/m3 LC,46,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/28/2020,AQS,420450109,27,6.8,ug/m3 LC,38,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/29/2020,AQS,420450109,27,6.5,ug/m3 LC,36,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
6/30/2020,AQS,420450109,27,5.5,ug/m3 LC,31,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/1/2020,AQS,420450109,27,5.1,ug/m3 LC,28,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/2/2020,AQS,420450109,27,9,ug/m3 LC,50,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/3/2020,AQS,420450109,27,12.5,ug/m3 LC,57,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/4/2020,AQS,420450109,27,9.9,ug/m3 LC,52,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/5/2020,AQS,420450109,27,13.1,ug/m3 LC,58,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/6/2020,AQS,420450109,27,9.7,ug/m3 LC,52,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/7/2020,AQS,420450109,27,8.4,ug/m3 LC,47,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/8/2020,AQS,420450109,27,8.4,ug/m3 LC,47,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/10/2020,AQS,420450109,27,2.8,ug/m3 LC,16,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/11/2020,AQS,420450109,27,4.4,ug/m3 LC,24,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/12/2020,AQS,420450109,27,5.9,ug/m3 LC,33,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/13/2020,AQS,420450109,27,5.8,ug/m3 LC,32,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/14/2020,AQS,420450109,27,5,ug/m3 LC,28,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/15/2020,AQS,420450109,27,6,ug/m3 LC,33,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/16/2020,AQS,420450109,27,4.3,ug/m3 LC,24,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/17/2020,AQS,420450109,27,6.8,ug/m3 LC,38,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/18/2020,AQS,420450109,27,7.4,ug/m3 LC,41,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/19/2020,AQS,420450109,27,9.9,ug/m3 LC,52,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/20/2020,AQS,420450109,27,8.1,ug/m3 LC,45,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/21/2020,AQS,420450109,27,6.7,ug/m3 LC,37,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/22/2020,AQS,420450109,27,6.9,ug/m3 LC,38,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/23/2020,AQS,420450109,27,5.5,ug/m3 LC,31,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/24/2020,AQS,420450109,27,4.2,ug/m3 LC,23,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/25/2020,AQS,420450109,27,5.1,ug/m3 LC,28,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/26/2020,AQS,420450109,27,7.6,ug/m3 LC,42,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/27/2020,AQS,420450109,27,10.1,ug/m3 LC,53,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/28/2020,AQS,420450109,27,7.1,ug/m3 LC,39,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/29/2020,AQS,420450109,27,6.5,ug/m3 LC,36,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/30/2020,AQS,420450109,27,8.8,ug/m3 LC,49,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
7/31/2020,AQS,420450109,27,6.1,ug/m3 LC,34,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/1/2020,AQS,420450109,27,7.8,ug/m3 LC,43,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/2/2020,AQS,420450109,27,7.6,ug/m3 LC,42,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/3/2020,AQS,420450109,27,5.1,ug/m3 LC,28,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/4/2020,AQS,420450109,27,3.5,ug/m3 LC,19,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/5/2020,AQS,420450109,27,6.2,ug/m3 LC,34,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/6/2020,AQS,420450109,27,8,ug/m3 LC,44,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/7/2020,AQS,420450109,27,6,ug/m3 LC,33,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/8/2020,AQS,420450109,27,5.4,ug/m3 LC,30,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/9/2020,AQS,420450109,27,6.8,ug/m3 LC,38,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/10/2020,AQS,420450109,27,8.7,ug/m3 LC,48,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/11/2020,AQS,420450109,27,8.3,ug/m3 LC,46,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/12/2020,AQS,420450109,27,7.8,ug/m3 LC,43,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/13/2020,AQS,420450109,27,7.4,ug/m3 LC,41,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/14/2020,AQS,420450109,27,9.6,ug/m3 LC,52,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/15/2020,AQS,420450109,27,10.4,ug/m3 LC,53,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/16/2020,AQS,420450109,27,5.8,ug/m3 LC,32,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/17/2020,AQS,420450109,27,6.4,ug/m3 LC,36,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/18/2020,AQS,420450109,27,6.6,ug/m3 LC,37,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/19/2020,AQS,420450109,27,9,ug/m3 LC,50,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/22/2020,AQS,420450109,27,6.7,ug/m3 LC,37,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/23/2020,AQS,420450109,27,4.7,ug/m3 LC,26,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/24/2020,AQS,420450109,27,5.8,ug/m3 LC,32,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/25/2020,AQS,420450109,27,11.8,ug/m3 LC,56,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/26/2020,AQS,420450109,27,5,ug/m3 LC,28,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/27/2020,AQS,420450109,27,9,ug/m3 LC,50,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/28/2020,AQS,420450109,27,6.4,ug/m3 LC,36,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/29/2020,AQS,420450109,27,4.5,ug/m3 LC,25,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/30/2020,AQS,420450109,27,3.8,ug/m3 LC,21,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
8/31/2020,AQS,420450109,27,3.5,ug/m3 LC,19,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
9/1/2020,AQS,420450109,27,3.9,ug/m3 LC,22,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
9/2/2020,AQS,420450109,27,6.5,ug/m3 LC,36,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
9/3/2020,AQS,420450109,27,6,ug/m3 LC,33,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
9/4/2020,AQS,420450109,27,6.5,ug/m3 LC,36,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
9/5/2020,AQS,420450109,27,4.6,ug/m3 LC,26,Marcus Hook,1,100,88101,PM2.5 - Local Conditions,736,Teledyne T640 at 5.0 LPM (Corrected),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
