date,month,pm2.5_dailymean,aqi,units,site_name,site_id,state,method_code,method_desc,lat,long
2020-11-13,11,8.8,49,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-14,11,11,55,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-15,11,9.7,52,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-16,11,2.9,16,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-17,11,3.4,19,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-18,11,3.5,19,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-19,11,6.7,37,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-20,11,8.8,49,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-21,11,16.3,64,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-22,11,7.9,44,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-23,11,6,33,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-24,11,7,39,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-25,11,8.3,46,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-26,11,5.5,31,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-27,11,6.7,37,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-28,11,10.7,54,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-29,11,8.7,48,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-11-30,11,4.4,24,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-01,12,2.3,13,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-02,12,4.1,23,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-03,12,5.4,30,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-04,12,8.1,45,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-05,12,7.5,42,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-06,12,4.1,23,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-07,12,6,33,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-08,12,5.1,28,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-09,12,11.7,56,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-10,12,12.5,57,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-11,12,22,75,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-12,12,17.7,67,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-13,12,13.7,60,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-14,12,6.9,38,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-15,12,5.5,31,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-16,12,4,22,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-17,12,4.3,24,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-18,12,6.1,34,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-19,12,14.2,61,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-20,12,18.5,69,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-21,12,21.1,73,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-22,12,9.7,52,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-23,12,7.9,44,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-24,12,6.1,34,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-25,12,4.3,24,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-26,12,5.5,31,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-27,12,10.2,53,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-28,12,9.1,51,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-29,12,5.2,29,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-30,12,6.8,38,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-12-31,12,6.8,38,ug/m3 LC,New Garden,420290100,Pennsylvania,736,Teledyne T640 at 5.0 LPM (Corrected),39.83446059,-75.76824208
2020-01-01,1,8.9,49,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-02,1,12.7,58,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-03,1,10.4,53,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-04,1,7,39,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-05,1,3.7,21,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-06,1,7.8,43,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-07,1,9.8,52,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-08,1,7.8,43,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-09,1,5.7,32,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-10,1,5.7,32,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-11,1,5.7,32,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-12,1,2.7,15,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-13,1,8.3,46,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-14,1,10.6,54,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-15,1,13.7,60,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-16,1,6.9,38,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-17,1,3.6,20,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-18,1,5.2,29,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-19,1,6.8,38,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-20,1,3.4,19,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-21,1,5.6,31,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-22,1,11.7,56,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-23,1,24.4,80,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-24,1,18.2,68,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-25,1,0.9,5,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-01-26,1,4.2,23,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-14,2,7.5,42,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-15,2,7,39,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-16,2,14.3,61,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-17,2,16.9,66,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-18,2,7.7,43,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-19,2,6.2,34,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-20,2,5.7,32,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-21,2,6,33,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-22,2,9.2,51,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-23,2,10.9,54,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-24,2,12.5,57,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-25,2,8,44,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-26,2,6.2,34,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-27,2,2.8,16,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-28,2,6.3,35,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-02-29,2,6.5,36,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-03-01,3,7,39,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-03-02,3,9.1,51,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-03-03,3,11.5,55,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-03-04,3,3.9,22,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-03-05,3,5.4,30,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-03-06,3,7.5,42,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-03-07,3,3.1,17,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-03-08,3,4.8,27,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-03-09,3,7.5,42,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-05-20,5,18,68,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-05-21,5,13.6,59,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-05-22,5,7.1,39,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-05-23,5,7.2,40,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-05-24,5,8.7,48,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-05-25,5,6.7,37,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-05-27,5,6,33,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-05-28,5,5.8,32,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-05-29,5,7.5,42,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-05-30,5,8.7,48,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-05-31,5,4.5,25,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-01,6,11.1,55,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-02,6,14.7,61,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-17,6,33.8,97,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-18,6,33.4,96,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-19,6,32,94,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-20,6,12,56,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-21,6,9.2,51,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-22,6,8,44,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-23,6,16.3,64,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-24,6,11.8,56,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-25,6,29,88,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-26,6,13.3,59,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-27,6,11.9,56,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-28,6,21.7,74,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-29,6,10.1,53,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-06-30,6,16.8,65,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-01,7,13,58,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-02,7,13.5,59,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-03,7,12.6,58,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-04,7,19.9,71,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-05,7,16.6,65,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-06,7,13.3,59,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-07,7,13.5,59,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-08,7,9.2,51,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-09,7,12.7,58,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-10,7,4.4,24,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-11,7,5.6,31,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-12,7,8.7,48,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-13,7,6.6,37,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-28,7,10.3,53,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-29,7,9.2,51,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-30,7,11.5,55,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-07-31,7,7.5,42,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-01,8,9.2,51,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-02,8,9.8,52,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-05,8,8.5,47,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-06,8,9.3,51,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-07,8,7.5,42,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-08,8,7,39,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-09,8,7.8,43,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-10,8,11,55,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-11,8,10.5,54,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-12,8,10,53,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-13,8,9.8,52,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-14,8,12.6,58,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-15,8,12.1,57,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-16,8,6.8,38,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-17,8,5.8,32,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-18,8,6.9,38,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-19,8,10.5,54,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-20,8,4.5,25,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-21,8,7.5,42,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-22,8,7.8,43,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-23,8,5,28,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
2020-08-24,8,7.7,43,ug/m3 LC,Chester,420450002,Pennsylvania,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,39.835556,-75.3725
